EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1117596,MADISON CO.,LILY FLAG,07/06/2023,1626,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,180433,C,89,HUN,0,0,Fire Department/Rescue, , , ,1,NE,1,NE,LILY FLAG,07/06/2023,1626,34.66,-86.56,34.66,-86.56,Power lines were knocked down. Time estimated by radar.,"Clusters of thunderstorms, a couple of which were strong to severe, developed during the mid afternoon hours and lingered into the early evening hours across north central Alabama. A few reports of wind damage were received in Colbert, Lawrence and Madison Counties.",95
1117963,MADISON CO.,JEFF,07/18/2023,1616,Thunderstorm Wind,65.00, ,0,0,2000,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,1,SE,1,SE,JEFF,07/18/2023,1616,34.81,-86.71,34.81,-86.71,Four to five trees were snapped near this location. Two of them large hardwood trees.,"A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",97
1124225,MADISON CO.,NEBO,07/18/2023,1618,Thunderstorm Wind,52.00, ,0,0,1500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,NEBO,07/18/2023,1618,34.76,-86.75,34.76,-86.75,Power lines were knocked down and blocked Wall Triana Highway between Highway 72 and Capshaw Road.,"A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",98
1124227,MADISON CO.,REDSTONE AAF,07/18/2023,1625,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,Emergency Manager, , , ,2,NW,2,NW,REDSTONE AAF,07/18/2023,1625,34.7032,-86.7255,34.7032,-86.7255,A tree was knocked down near the intersection of Shelton Road and Malor Circle.,"A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",99
1124229,MADISON CO.,HUNTSVILLE PARK,07/18/2023,1634,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,0,WSW,0,WSW,HUNTSVILLE PARK,07/18/2023,1634,34.6982,-86.6275,34.6982,-86.6275,A tree was knocked down near the intersection of Patton Road SW and Drake Avenue SW.,"A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",100
1124263,MADISON CO.,FLETCHER CHAPEL,07/18/2023,1800,Thunderstorm Wind,48.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,2,W,2,W,FLETCHER CHAPEL,07/18/2023,1800,34.7281,-86.7061,34.7281,-86.7061,A tree was snapped at the intersection of Slaughter Road and Farrow Road.,"A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",101
1117917,MADISON CO.,HUNTSVILLE MILLS ARP,07/20/2023,1742,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182925,C,89,HUN,0,0,Broadcast Media, , , ,2,SE,2,SE,HUNTSVILLE MILLS ARP,07/20/2023,1742,34.732,-86.5321,34.732,-86.5321,A tree was knocked down on a home along Monte Sano Boulevard at Hutchens Avenue.,"A complex of strong to severe thunderstorms dropped south-southeast during the early to mid afternoon hours into north central and northeast Alabama.  The tail end of this line spawned a couple of supercell thunderstorms which produced hail and even a brief funnel cloud. Also, damaging winds were reported resulting in power outages in Madison County.",104
1124184,MADISON CO.,REDSTONE AAF,07/21/2023,1613,Thunderstorm Wind,52.00, ,0,0,20000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Public, , , ,2,SSW,2,SSW,REDSTONE AAF,07/21/2023,1613,34.65,-86.72,34.65,-86.72,"Multiple trees were knocked down, including on some vehicles.","A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",117
1124183,MADISON CO.,LILY FLAG,07/21/2023,1619,Thunderstorm Wind,52.00, ,0,0,3000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Trained Spotter, , , ,0,E,0,E,LILY FLAG,07/21/2023,1619,34.6502,-86.5638,34.6502,-86.5638,Multiple trees and power lines were knocked down along Strong Drive SE.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",118
1124200,MADISON CO.,LILY FLAG,07/21/2023,1620,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Trained Spotter, , , ,1,ESE,1,ESE,LILY FLAG,07/21/2023,1620,34.6466,-86.5584,34.6466,-86.5584,"A large tree was uprooted, knocking down power lines at the intersection of Weatherly Road and Valley View Drive SE.","A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",119
1124190,MADISON CO.,NUNN STORE,07/21/2023,1622,Thunderstorm Wind,43.00, ,0,0,200,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Public, , , ,1,NNW,1,NNW,NUNN STORE,07/21/2023,1622,34.67,-86.49,34.67,-86.49,Two large oak tree branches were torn off.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",120
1124198,MADISON CO.,DUG HILL,07/21/2023,1625,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Public, , , ,0,N,0,N,DUG HILL,07/21/2023,1625,34.724,-86.4997,34.724,-86.4997,A large portion of a tree was torn off on Paul Road.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",121
1124199,MADISON CO.,NUNN STORE,07/21/2023,1628,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Public, , , ,1,NNW,1,NNW,NUNN STORE,07/21/2023,1628,34.6596,-86.4869,34.6596,-86.4869,The sign of the Sonic Restaurant was blown out.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",123
1124197,MADISON CO.,NUNN STORE,07/21/2023,1632,Thunderstorm Wind,48.00, ,0,0,500,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Trained Spotter, , , ,1,NE,1,NE,NUNN STORE,07/21/2023,1632,34.66,-86.47,34.66,-86.47,A large tree was blown across the entrance to the Hampton Cove Waterfall near the golf course.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",124
1124192,MADISON CO.,CHERRYTREE,07/21/2023,1633,Thunderstorm Wind,61.00, ,0,0,5000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Trained Spotter, , , ,1,SE,1,SE,CHERRYTREE,07/21/2023,1633,34.64,-86.44,34.64,-86.44,Three large trees were uprooted and two others were snapped.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",125
1124180,MADISON CO.,NUNN STORE,07/21/2023,1658,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,182969,C,89,HUN,0,0,Broadcast Media, , , ,1,NNW,1,NNW,NUNN STORE,07/21/2023,1658,34.6612,-86.4838,34.6612,-86.4838,Damage was reported to a gas station canopy in Hampton Cove.,"A complex of strong to severe thunderstorms spread east from the southern Plains through the mid South during the morning hours, and arrived in the Tennessee Valley during the afternoon hours.  One of the thunderstorms spawned a tornado in Madison County. Several of the thunderstorms produced wind damage.",126
1129097,MADISON CO.,MADISON CO JET PORT,08/06/2023,1405,Thunderstorm Wind,52.00, ,0,0,0,0,AL,CST-6,MG,181659,C,89,HUN,0,0,ASOS, , , ,1,SW,1,SW,MADISON CO JET PORT,08/06/2023,1405,34.6441,-86.7862,34.6441,-86.7862,Measured at the Huntsville International Airport.,"A complex of strong to severe thunderstorms raced west to east at 50-65 mph across north Alabama. Numerous reports of trees and power lines being knocked down were received, knocking at power to tens of thousands in north central Alabama. Injuries were reported in DeKalb County when a tree was knocked down onto a residence, collapsing it. Lightning strikes may have also sparked a grass fire or other fires. At least 21,000 utility customers in Madison County were without power.",131
1120818,MADISON CO.,LILY FLAG,08/06/2023,1415,Thunderstorm Wind,52.00, ,0,0,500,0,AL,CST-6,EG,181659,C,89,HUN,0,0,Amateur Radio, , , ,2,ESE,2,ESE,LILY FLAG,08/06/2023,1415,34.6417,-86.5361,34.6417,-86.5361,A 4 inch diameter Maple tree limb was snapped at this location on Woodmore Drive SE. Time was estimated from radar data.,"A complex of strong to severe thunderstorms raced west to east at 50-65 mph across north Alabama. Numerous reports of trees and power lines being knocked down were received, knocking at power to tens of thousands in north central Alabama. Injuries were reported in DeKalb County when a tree was knocked down onto a residence, collapsing it. Lightning strikes may have also sparked a grass fire or other fires. At least 21,000 utility customers in Madison County were without power.",132
1120813,MADISON CO.,HUNTSVILLE,08/06/2023,1415,Thunderstorm Wind,56.00, ,0,0,5000,0,AL,CST-6,EG,181659,C,89,HUN,0,0,Social Media, , , ,2,E,2,E,HUNTSVILLE,08/06/2023,1415,34.73,-86.59,34.73,-86.59,"Reports of large trees snapped, a power line down, and a tree fallen onto a car was reported in downtown Huntsville.  Time was estimated from radar data.","A complex of strong to severe thunderstorms raced west to east at 50-65 mph across north Alabama. Numerous reports of trees and power lines being knocked down were received, knocking at power to tens of thousands in north central Alabama. Injuries were reported in DeKalb County when a tree was knocked down onto a residence, collapsing it. Lightning strikes may have also sparked a grass fire or other fires. At least 21,000 utility customers in Madison County were without power.",133
1120809,MADISON CO.,NUNN STORE,08/06/2023,1420,Thunderstorm Wind,50.00, ,0,0,500,0,AL,CST-6,EG,181659,C,89,HUN,0,0,Public, , , ,1,SSW,1,SSW,NUNN STORE,08/06/2023,1420,34.63,-86.49,34.63,-86.49,Large tree limbs reported down at this location.,"A complex of strong to severe thunderstorms raced west to east at 50-65 mph across north Alabama. Numerous reports of trees and power lines being knocked down were received, knocking at power to tens of thousands in north central Alabama. Injuries were reported in DeKalb County when a tree was knocked down onto a residence, collapsing it. Lightning strikes may have also sparked a grass fire or other fires. At least 21,000 utility customers in Madison County were without power.",134
1120806,MADISON CO.,BELL FACTORY,08/06/2023,1421,Thunderstorm Wind,56.00, ,0,0,8000,0,AL,CST-6,EG,181659,C,89,HUN,0,0,Trained Spotter, , , ,0,NNW,0,NNW,BELL FACTORY,08/06/2023,1421,34.8231,-86.4823,34.8231,-86.4823,Several trees were reported down and uprooted near Winchester Road NE and the Flint River.,"A complex of strong to severe thunderstorms raced west to east at 50-65 mph across north Alabama. Numerous reports of trees and power lines being knocked down were received, knocking at power to tens of thousands in north central Alabama. Injuries were reported in DeKalb County when a tree was knocked down onto a residence, collapsing it. Lightning strikes may have also sparked a grass fire or other fires. At least 21,000 utility customers in Madison County were without power.",135
1129859,MADISON CO.,MADISON CO JET PORT,08/10/2023,157,Thunderstorm Wind,52.00, ,0,0,0,0,AL,CST-6,MG,181852,C,89,HUN,0,0,ASOS, , , ,0,W,0,W,MADISON CO JET PORT,08/10/2023,157,34.6498,-86.7836,34.6498,-86.7836,Reported at the Huntsville International Airport.,A line of strong to severe thunderstorms raced east-southeast from the Ozarks through the mid South during the evening hours of the 9th and into the Tennessee Valley during the early morning hours of the 10th.  The line produced several reports of wind damage and one EF-0 tornado in Limestone County.,138
1129857,MADISON CO.,HUNTSVILLE PARK,08/10/2023,200,Thunderstorm Wind,61.00, ,0,0,2000,0,AL,CST-6,EG,181852,C,89,HUN,0,0,Public, , , ,1,W,1,W,HUNTSVILLE PARK,08/10/2023,200,34.6993,-86.6349,34.6993,-86.6349,Several trees were uprooted and snapped on Redstone Arsenal at Vincent Drive at Phoenix Road. Time estimated by radar.,A line of strong to severe thunderstorms raced east-southeast from the Ozarks through the mid South during the evening hours of the 9th and into the Tennessee Valley during the early morning hours of the 10th.  The line produced several reports of wind damage and one EF-0 tornado in Limestone County.,139
1129858,MADISON CO.,LILY FLAG,08/10/2023,202,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,181852,C,89,HUN,0,0,Social Media, , , ,1,S,1,S,LILY FLAG,08/10/2023,202,34.6359,-86.57,34.6359,-86.57,A tree was knocked down at Indigo at Grissom Apartments near Meadowbrook Drive. Time estimated by radar.,A line of strong to severe thunderstorms raced east-southeast from the Ozarks through the mid South during the evening hours of the 9th and into the Tennessee Valley during the early morning hours of the 10th.  The line produced several reports of wind damage and one EF-0 tornado in Limestone County.,140
1129860,MADISON CO.,HADEN,08/10/2023,204,Thunderstorm Wind,48.00, ,0,0,1000,0,AL,CST-6,EG,181852,C,89,HUN,0,0,Broadcast Media, , , ,1,WSW,1,WSW,HADEN,08/10/2023,204,34.67,-86.54,34.67,-86.54,Several tree limbs were knocked down and siding was damaged at a home at this location.,A line of strong to severe thunderstorms raced east-southeast from the Ozarks through the mid South during the evening hours of the 9th and into the Tennessee Valley during the early morning hours of the 10th.  The line produced several reports of wind damage and one EF-0 tornado in Limestone County.,141
1129856,MADISON CO.,LILY FLAG,08/10/2023,204,Thunderstorm Wind,43.00, ,0,0,1500,0,AL,CST-6,EG,181852,C,89,HUN,0,0,Broadcast Media, , , ,2,SE,2,SE,LILY FLAG,08/10/2023,204,34.6352,-86.5449,34.6352,-86.5449,A tree was knocked down on powerlines on Todd Mill Road.,A line of strong to severe thunderstorms raced east-southeast from the Ozarks through the mid South during the evening hours of the 9th and into the Tennessee Valley during the early morning hours of the 10th.  The line produced several reports of wind damage and one EF-0 tornado in Limestone County.,142
1130738,MADISON CO.,MT LEVENTOV,08/11/2023,158,Thunderstorm Wind,48.00, ,0,0,20000,0,AL,CST-6,EG,181851,C,89,HUN,0,0,Broadcast Media, , , ,1,SE,1,SE,MT LEVENTOV,08/11/2023,158,34.8549,-86.607,34.8549,-86.607,"Thunderstorm winds knocked down a very large tree across powerlines and onto Mt. Lebanon Road. Later, a vehicle drove into the tree during the predawn hours. Thankfully, the occupant was not injured.","A line of thunderstorms produced strong winds in a few locations during the early morning hours. A tree was knocked down in Madison County, blocking a road, and resulted in a vehicle running into it.",143
1164421,MADISON CO.,MADISON XRDS,02/28/2024,931,Thunderstorm Wind,43.00, ,0,0,1000,0,AL,CST-6,EG,187991,C,89,HUN,0,0,Emergency Manager, , , ,1,NNE,1,NNE,MADISON XRDS,02/28/2024,931,34.9183,-86.7138,34.9183,-86.7138,A power line was knocked down on a vehicle along Pulaski Pike and Opp Reynolds Road.,"A squall line of strong to severe thunderstorms moved southeast through the region during the morning hours of the 28th.  The thunderstorms produce strong and gusty winds at points along the line, with several reports of trees, power lines and minor structural damage reported.",165
1164454,MADISON CO.,HAZEL GREEN ARPT,02/28/2024,933,Thunderstorm Wind,52.00, ,0,0,10000,0,AL,CST-6,EG,187991,C,89,HUN,0,0,Broadcast Media, , , ,2,W,2,W,HAZEL GREEN ARPT,02/28/2024,933,34.9191,-86.6819,34.9191,-86.6819,Multiple power poles were knocked over along Morris Road in Toney.,"A squall line of strong to severe thunderstorms moved southeast through the region during the morning hours of the 28th.  The thunderstorms produce strong and gusty winds at points along the line, with several reports of trees, power lines and minor structural damage reported.",166
1164418,MADISON CO.,TRIANA,02/28/2024,943,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,187991,C,89,HUN,0,0,Public, , , ,1,NE,1,NE,TRIANA,02/28/2024,943,34.5943,-86.737,34.5943,-86.737,Large tree limbs up to 3 inches in diameter and 12 to 15 feet long were knocked down along Zeirdt Road.,"A squall line of strong to severe thunderstorms moved southeast through the region during the morning hours of the 28th.  The thunderstorms produce strong and gusty winds at points along the line, with several reports of trees, power lines and minor structural damage reported.",167
1164453,MADISON CO.,LILY FLAG,02/28/2024,954,Thunderstorm Wind,52.00, ,0,0,2000,0,AL,CST-6,EG,187991,C,89,HUN,0,0,Broadcast Media, , , ,2,NNE,2,NNE,LILY FLAG,02/28/2024,954,34.6722,-86.5541,34.6722,-86.5541,A very large tree with a 55 inch diameter was knocked down on Four Mile Post Road.,"A squall line of strong to severe thunderstorms moved southeast through the region during the morning hours of the 28th.  The thunderstorms produce strong and gusty winds at points along the line, with several reports of trees, power lines and minor structural damage reported.",168
1167438,MADISON CO.,HAZEL GREEN ARPT,03/15/2024,400,Thunderstorm Wind,43.00, ,0,0,200,0,AL,CST-6,EG,188313,C,89,HUN,0,0,Emergency Manager, , , ,2,SW,2,SW,HAZEL GREEN ARPT,03/15/2024,400,34.904,-86.6785,34.904,-86.6785,A tree was knocked down on Morris Road near Pulaski Pike. Time estimated by radar.,"A line of strong to severe thunderstorms dropped southeast through north Alabama during the early morning hours of the 15th.  Several trees were knocked down due to the high winds, especially in Morgan County. One brief EF-0 tornado also occurred in DeKalb County.||Heavy rainfall from thunderstorms repeatedly moving across portions of North Central and Northwestern Madison County resulted in flash flooding and water rescues. People drove their cars into the water in the wee hours of the morning, resulting in stalled vehicles and emergency services needed to assist people back to dry land. Later that morning, runoff from the heavy rainfall caused area creeks to swell and impact nearby roads and residential areas in further downstream on Indian Creek tributaries.",170
1167472,MADISON CO.,BUGGE CHAPEL,03/15/2024,509,Thunderstorm Wind,52.00, ,0,0,5000,0,AL,CST-6,EG,188313,C,89,HUN,0,0,Emergency Manager, , , ,1,S,1,S,BUGGE CHAPEL,03/15/2024,509,34.5407,-86.4482,34.5407,-86.4482,"Wind damaged a car port, power pole and knocked down a tree. Time estimated by radar.","A line of strong to severe thunderstorms dropped southeast through north Alabama during the early morning hours of the 15th.  Several trees were knocked down due to the high winds, especially in Morgan County. One brief EF-0 tornado also occurred in DeKalb County.||Heavy rainfall from thunderstorms repeatedly moving across portions of North Central and Northwestern Madison County resulted in flash flooding and water rescues. People drove their cars into the water in the wee hours of the morning, resulting in stalled vehicles and emergency services needed to assist people back to dry land. Later that morning, runoff from the heavy rainfall caused area creeks to swell and impact nearby roads and residential areas in further downstream on Indian Creek tributaries.",172
1189994,MADISON CO.,OAKWOOD COLLEGE,05/08/2024,2132,Thunderstorm Wind,52.00, ,0,0,500,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,NW,1,NW,OAKWOOD COLLEGE,05/08/2024,2132,34.7591,-86.6409,34.7591,-86.6409,Large tree limbs were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",180
1189993,MADISON CO.,OAKWOOD COLLEGE,05/08/2024,2132,Thunderstorm Wind,56.00, ,0,0,500,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,NNW,1,NNW,OAKWOOD COLLEGE,05/08/2024,2132,34.7665,-86.6418,34.7665,-86.6418,Large tree branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",181
1189995,MADISON CO.,OAKWOOD COLLEGE,05/08/2024,2132,Thunderstorm Wind,56.00, ,0,0,5000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,2,N,2,NNE,OAKWOOD COLLEGE,05/08/2024,2133,34.7717,-86.6275,34.7714,-86.6198,Winds of 60 to 65 mph broke numerous large tree limbs down along and north of Mastin Lake Road.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",183
1189969,MADISON CO.,SKINEM,05/09/2024,306,Thunderstorm Wind,61.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,2,NW,2,NW,SKINEM,05/09/2024,306,34.97,-86.54,34.97,-86.54,Large tree limbs were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",186
1189976,MADISON CO.,SKINEM,05/09/2024,307,Thunderstorm Wind,64.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,N,1,N,SKINEM,05/09/2024,307,34.96,-86.52,34.96,-86.52,Large hardwood branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",187
1189977,MADISON CO.,SKINEM,05/09/2024,308,Thunderstorm Wind,70.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,ESE,1,ESE,SKINEM,05/09/2024,308,34.94,-86.5,34.94,-86.5,Large hardwood branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",188
1189970,MADISON CO.,FRANCISCO,05/09/2024,308,Thunderstorm Wind,65.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,14,W,14,W,FRANCISCO,05/09/2024,308,34.97,-86.5,34.97,-86.5,Large softwood tree branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",189
1189974,MADISON CO.,SKINEM,05/09/2024,308,Thunderstorm Wind,64.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,NE,1,NE,SKINEM,05/09/2024,308,34.96,-86.51,34.96,-86.51,Large hardwood tree branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",190
