EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1115528,MADISON CO.,OWENS XRDS,06/18/2023,2256,Thunderstorm Wind,52.00, ,0,0,0,0,AL,CST-6,EG,179728,C,89,HUN,0,0,Public, , , ,1,NE,1,NE,OWENS XRDS,06/18/2023,2256,34.59,-86.46,34.59,-86.46,"Social media report and photos indicated a construction dumpster was blown onto a vehicle. Minor house damage was reported from debris in the Richmond neighborhood of Owens Crossroads. Time estimated by radar.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",56
1115545,MADISON CO.,CAVE SPG,06/18/2023,2257,Thunderstorm Wind,52.00, ,0,0,5000,0,AL,CST-6,EG,179728,C,89,HUN,0,0,Public, , , ,1,SW,1,SW,CAVE SPG,06/18/2023,2257,34.59,-86.43,34.59,-86.43,"A social media report indicated several large trees were uprooted and a porch column was torn off at a residence on Piney Woods Road. Time estimated by radar.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",57
1115546,MADISON CO.,OWENS XRDS,06/18/2023,2257,Thunderstorm Wind,52.00, ,0,0,10000,0,AL,CST-6,EG,179728,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,OWENS XRDS,06/18/2023,2257,34.575,-86.4479,34.575,-86.4479,"Social media reports indicated trees were knocked down on a house and part of the roof of a barn was blown away on Guthery Avenue off of Highway 431. Time estimated by radar.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",58
1115548,MADISON CO.,BERKLEY,06/18/2023,2300,Hail,1.00, ,0,0,0,0,AL,CST-6, ,179728,C,89,HUN,0,0,Public, , , ,2,WSW,2,WSW,BERKLEY,06/18/2023,2300,34.6197,-86.4572,34.6197,-86.4572,"A social media photo indicated quarter sized hail hell off of Highway 431 about three miles south of the Hampton Cove intersection.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",59
1115553,MADISON CO.,CAVE SPG,06/18/2023,2302,Hail,1.00, ,0,0,0,0,AL,CST-6, ,179728,C,89,HUN,0,0,Public, , , ,1,W,1,W,CAVE SPG,06/18/2023,2302,34.6,-86.43,34.6,-86.43,"Social media reports indicated quarter sized hail had fallen on Cave Spring Road. Time estimated by radar.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",60
1115557,MADISON CO.,GURLEY,06/18/2023,2303,Hail,1.25, ,0,0,0,0,AL,CST-6, ,179728,C,89,HUN,0,0,NWS Employee, , , ,0,SW,0,SW,GURLEY,06/18/2023,2303,34.6988,-86.3817,34.6988,-86.3817,"Hail larger than a quarter was reported in Gurley. Time estimated by radar.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",61
1115561,MADISON CO.,GURLEY,06/18/2023,2315,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,179728,C,89,HUN,0,0,Public, , , ,0,N,0,N,GURLEY,06/18/2023,2315,34.7,-86.38,34.7,-86.38,"Trees were snapped at 351 Old Gurley Pike.","A left-moving thunderstorm produced hail up to the size of baseballs and produced narrow swaths of wind damage from southern Madison County into west central Jackson County from late evening of the 18th into the early morning of the 19th. The winds also resulted in at least 1500 without power.",62
1115567,MADISON CO.,NEBO,06/25/2023,1229,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,1,SW,1,SW,NEBO,06/25/2023,1229,34.76,-86.78,34.76,-86.78,"One inch diameter hail was reported from mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",63
1115570,MADISON CO.,NEBO,06/25/2023,1233,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,S,2,S,NEBO,06/25/2023,1233,34.7406,-86.7677,34.7406,-86.7677,"A social media photo indicated quarter sized hail on Balch Road. Location and time estimated by radar.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",64
1115572,MADISON CO.,MADISON,06/25/2023,1237,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Trained Spotter, , , ,2,NNW,2,NNW,MADISON,06/25/2023,1237,34.729,-86.7852,34.729,-86.7852,"Half dollar sized hail was reported near County Line Road at Browns Ferry Road.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",65
1115573,MADISON CO.,NEBO,06/25/2023,1239,Hail,1.50, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,1,SW,1,SW,NEBO,06/25/2023,1239,34.76,-86.78,34.76,-86.78,"Hail of 1.5 inches in diameter was reported via mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",66
1115575,MADISON CO.,NEBO,06/25/2023,1240,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Broadcast Media, , , ,1,E,1,E,NEBO,06/25/2023,1240,34.77,-86.76,34.77,-86.76,"A photo on social media relayed indicated quarter to half dollar sized hail off of Capshaw Road. Location estimated by radar.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",67
1115574,MADISON CO.,NEBO,06/25/2023,1240,Hail,1.50, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Trained Spotter, , , ,2,SSE,2,SSE,NEBO,06/25/2023,1240,34.7405,-86.7502,34.7405,-86.7502,"Ping pong ball sized hail was reported along Wall Triana Highway. Location estimated by radar.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",68
1115578,MADISON CO.,MONROVIA,06/25/2023,1242,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,SW,2,SW,MONROVIA,06/25/2023,1242,34.7506,-86.7411,34.7506,-86.7411,"A social media report of penny to quarter sized hail near Hughes Road at Gillespie Road.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",69
1115580,MADISON CO.,MADISON,06/25/2023,1243,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,NNE,2,NNE,MADISON,06/25/2023,1243,34.73,-86.75,34.73,-86.75,"Hail of 1.25 inches in diameter was reported via mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",70
1115582,MADISON CO.,NEBO,06/25/2023,1245,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,SE,2,SE,NEBO,06/25/2023,1245,34.75,-86.75,34.75,-86.75,"Social media photo indicated hail larger than quarter sized.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",71
1115581,MADISON CO.,MADISON,06/25/2023,1245,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,NNE,2,NNE,MADISON,06/25/2023,1245,34.73,-86.75,34.73,-86.75,"One inch diameter hail was reported via mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",72
1115583,MADISON CO.,MADISON,06/25/2023,1247,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,NE,2,NE,MADISON,06/25/2023,1247,34.72,-86.74,34.72,-86.74,"One inch diameter hail was reported via mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",73
1115590,MADISON CO.,MANLEY XRDS,06/25/2023,1329,Hail,1.75, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Broadcast Media, , , ,1,E,1,E,MANLEY XRDS,06/25/2023,1329,34.6719,-86.7873,34.6719,-86.7873,"Quarter to golf ball sized hail was reported on County Line Road. Location estimated by radar.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",74
1115507,MADISON CO.,MADISON CO JET PORT,06/25/2023,1329,Thunderstorm Wind,60.00, ,0,0,0,0,AL,CST-6,MG,180213,C,89,HUN,0,0,ASOS, , , ,0,SW,0,SW,MADISON CO JET PORT,06/25/2023,1329,34.6453,-86.786,34.6453,-86.786,"A wind gust of 69 mph was measured at the Huntsville International Airport.","A cluster of severe thunderstorms developed during the mid afternoon hours over northwest Alabama.  As the thunderstorms moved southward, they produced pockets of damaging wind and large hail up to golf ball sized.",75
1115596,MADISON CO.,MADISON,06/25/2023,1334,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,1,NW,1,NW,MADISON,06/25/2023,1334,34.71,-86.78,34.71,-86.78,"Hail of 1.25 inches in diameter was reported from mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",76
1115597,MADISON CO.,NEBO,06/25/2023,1347,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,Public, , , ,2,SE,2,SE,NEBO,06/25/2023,1347,34.75,-86.75,34.75,-86.75,"One inch diameter hail was reported via mPING.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",77
1115598,MADISON CO.,MADISON,06/25/2023,1400,Hail,1.25, ,0,0,0,0,AL,CST-6, ,180005,C,89,HUN,0,0,NWS Employee, , , ,2,NE,2,NE,MADISON,06/25/2023,1400,34.7164,-86.744,34.7164,-86.744,"Hail larger than quarter sized was reported.","Thunderstorms erupted during the early to mid afternoon hours. One storm produced a brief tornado in Cullman County. Others produced large hail of quarter to golf ball sized.   The Huntsville International Airport also recorded a wind gust of 69 mph.||A complex of severe thunderstorms entered northwest Alabama during the mid evening hours, but weakened and dissipated quickly before entering north central Alabama. However, a few trees were knocked down with the gust front in northwest Alabama.",78
1115467,MADISON (ZONE), ,06/30/2023,1100,Heat, , ,0,0,0,0,AL,CST-6, ,182816,Z,6,HUN,0,0,ASOS, , , , , , , , ,06/30/2023,1900, , , , ,"The heat index reached 105-109 degrees at times during this entire period.  At times readings hit 110-112 degrees.","Heat index values reached 105 to 109 degrees during the midday through afternoon hours for most of north central and northwest Alabama.  Readings reached 110 to 112 degrees in a few locations.",79
1115480,MADISON (ZONE), ,06/30/2023,1300,Excessive Heat, , ,0,0,0,0,AL,CST-6, ,182816,Z,6,HUN,0,0,ASOS, , , , , , , , ,06/30/2023,1600, , , , ,"The heat index reached 105-109 degrees at times during this entire period. At times readings hit 110-112 degrees.","Heat index values reached 105 to 109 degrees during the midday through afternoon hours for most of north central and northwest Alabama.  Readings reached 110 to 112 degrees in a few locations.",80
1117395,MADISON (ZONE), ,07/01/2023,1000,Heat, , ,0,0,0,0,AL,CST-6, ,180247,Z,6,HUN,0,0,ASOS, , , , , , , , ,07/01/2023,1200, , , , ,"The heat index reached 105 to 108 degrees.","Heat index values reached 105 to 108 degrees in a few locations of north central and northwest Alabama.",81
1119785,MADISON CO.,REDSTONE AAF,07/01/2023,1332,Thunderstorm Wind,43.00, ,0,0,3000,0,AL,CST-6,EG,180245,C,89,HUN,0,0,Public, , , ,2,WNW,2,WNW,REDSTONE AAF,07/01/2023,1332,34.6933,-86.7263,34.6933,-86.7263,"A photograph and storm report was received of a large tree being knocked over onto an apartment complex producing minor damage. Time of gust frontal passage associated with the wind was estimated by radar.","Multiple clusters of strong to severe thunderstorms erupted during the midday hours lasting through the afternoon across much of north Alabama. The thunderstorms produced wind damage at multiple locations.",82
1117839,MADISON CO.,LILY FLAG,07/01/2023,1418,Thunderstorm Wind,43.00, ,0,0,1000,0,AL,CST-6,EG,180245,C,89,HUN,0,0,Public, , , ,2,ENE,2,ENE,LILY FLAG,07/01/2023,1418,34.6586,-86.5396,34.6586,-86.5396,"Large tree branches were knocked down on Bailey Cove Road near Willowbrook Drive. The branches knocked down power lines. Report relayed via social media.","Multiple clusters of strong to severe thunderstorms erupted during the midday hours lasting through the afternoon across much of north Alabama. The thunderstorms produced wind damage at multiple locations.",83
1117840,MADISON CO.,RYLAND,07/01/2023,1435,Thunderstorm Wind,52.00, ,0,0,2000,0,AL,CST-6,EG,180245,C,89,HUN,0,0,Public, , , ,1,E,1,E,RYLAND,07/01/2023,1435,34.7675,-86.4607,34.7675,-86.4607,"Large trees were knocked down on Ryland Pike near Hudson Road.","Multiple clusters of strong to severe thunderstorms erupted during the midday hours lasting through the afternoon across much of north Alabama. The thunderstorms produced wind damage at multiple locations.",84
1117371,MADISON (ZONE), ,07/02/2023,1000,Heat, , ,0,0,0,0,AL,CST-6, ,182927,Z,6,HUN,0,0,ASOS, , , , , , , , ,07/02/2023,1200, , , , ,"The heat index reached 105 degrees.","Heat index values reached 105 degrees in most of north central and northwest Alabama.",85
1117859,MADISON CO.,SULPHUR SPGS,07/02/2023,1150,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Trained Spotter, , , ,2,SSE,2,SSE,SULPHUR SPGS,07/02/2023,1150,34.8953,-86.507,34.8953,-86.507,"Quarter sized hail was reported at 376 Charlie Patterson Road.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",86
1117871,MADISON CO.,NEBO,07/02/2023,1445,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Broadcast Media, , , ,2,NNE,2,NNE,NEBO,07/02/2023,1445,34.7942,-86.7637,34.7942,-86.7637,"Hail up to quarter sized was reported off of Pine Grove Road west of Wall Triana.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",87
1117872,MADISON CO.,JEFF,07/02/2023,1447,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Public, , , ,1,SW,1,SW,JEFF,07/02/2023,1447,34.81,-86.73,34.81,-86.73,"Hail of 0.75 in diameter reported from mPING.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",88
1117873,MADISON CO.,MONROVIA,07/02/2023,1451,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Public, , , ,1,WNW,1,WNW,MONROVIA,07/02/2023,1451,34.78,-86.74,34.78,-86.74,"Hail of 0.75 inches in diameter reported from mPING.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",89
1117875,MADISON CO.,NEBO,07/02/2023,1452,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Public, , , ,1,W,1,WSW,NEBO,07/02/2023,1452,34.77,-86.78,34.7663,-86.7777,"Penny sized hail was reported near the intersection of Dustin Lane and Oakway Circle.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",90
1117876,MADISON CO.,JEFF,07/02/2023,1454,Hail,0.88, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Trained Spotter, , , ,1,SSE,1,SSE,JEFF,07/02/2023,1454,34.8111,-86.7161,34.8111,-86.7161,"Nickel sized hail was reported at the Monrovia Community Center.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",91
1117877,MADISON CO.,JEFF,07/02/2023,1454,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Public, , , ,2,SE,2,SE,JEFF,07/02/2023,1454,34.8,-86.7,34.8,-86.7,"Hail of 0.75 inches in diameter reported from mPING.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",92
1117878,MADISON CO.,JEFF,07/02/2023,1456,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,NWS Employee, , , ,2,SE,2,SE,JEFF,07/02/2023,1456,34.8009,-86.6871,34.8009,-86.6871,"Hail of one inch in diameter was reported near the intersection of Douglas Road and Indian Creek Road.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",93
1117879,MADISON CO.,MONROVIA,07/02/2023,1457,Hail,1.00, ,0,0,0,0,AL,CST-6, ,180254,C,89,HUN,0,0,Public, , , ,3,ENE,3,ENE,MONROVIA,07/02/2023,1457,34.7914,-86.6673,34.7914,-86.6673,"Quarter sized hail was reported near the intersection of Research Park Boulevard and Highway 53.","Scattered strong to severe thunderstorms developed in a very unstable airmass with moderate deep layer wind shear. A few of the thunderstorms produced large hail of 1 to 1.50 in diameter. There were are also several reports of wind damage, including trees and power lines.",94
1117596,MADISON CO.,LILY FLAG,07/06/2023,1626,Thunderstorm Wind,52.00, ,0,0,1000,0,AL,CST-6,EG,180433,C,89,HUN,0,0,Fire Department/Rescue, , , ,1,NE,1,NE,LILY FLAG,07/06/2023,1626,34.66,-86.56,34.66,-86.56,"Power lines were knocked down. Time estimated by radar.","Clusters of thunderstorms, a couple of which were strong to severe, developed during the mid afternoon hours and lingered into the early evening hours across north central Alabama. A few reports of wind damage were received in Colbert, Lawrence and Madison Counties.",95
1117346,MADISON CO.,JEFF,07/18/2023,1614,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,182926,C,89,HUN,0,0,NWS Storm Survey, ,2.4,100,1,SE,3,ENE,MONROVIA,07/18/2023,1618,34.81,-86.71,34.79,-86.68,"The tornado touched down near the intersection of Jeff Road and Kelly Spring Road in Northern Madison County.  Peak winds were estimated at 80 mph. Large branches and sections of hard and soft wood trees were downed in a neighborhood east of Jeff Road. The tornado continued southeast and caused more tree damage near the Matt Phillips Road and Douglass Road intersection. As the tornado approached the Indian Creek and Blake Bottom Road intersection, several trees  were damaged or uprooted along with roof damage to structures off Stoney Lane before dissipating along Blake Bottom Road.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",96
1117963,MADISON CO.,JEFF,07/18/2023,1616,Thunderstorm Wind,65.00, ,0,0,2000,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,1,SE,1,SE,JEFF,07/18/2023,1616,34.81,-86.71,34.81,-86.71,"Four to five trees were snapped near this location. Two of them large hardwood trees.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",97
1124225,MADISON CO.,NEBO,07/18/2023,1618,Thunderstorm Wind,52.00, ,0,0,1500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,NEBO,07/18/2023,1618,34.76,-86.75,34.76,-86.75,"Power lines were knocked down and blocked Wall Triana Highway between Highway 72 and Capshaw Road.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",98
1124227,MADISON CO.,REDSTONE AAF,07/18/2023,1625,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,Emergency Manager, , , ,2,NW,2,NW,REDSTONE AAF,07/18/2023,1625,34.7032,-86.7255,34.7032,-86.7255,"A tree was knocked down near the intersection of Shelton Road and Malor Circle.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",99
1124229,MADISON CO.,HUNTSVILLE PARK,07/18/2023,1634,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,0,WSW,0,WSW,HUNTSVILLE PARK,07/18/2023,1634,34.6982,-86.6275,34.6982,-86.6275,"A tree was knocked down near the intersection of Patton Road SW and Drake Avenue SW.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",100
1124263,MADISON CO.,FLETCHER CHAPEL,07/18/2023,1800,Thunderstorm Wind,48.00, ,0,0,500,0,AL,CST-6,EG,182926,C,89,HUN,0,0,NWS Employee, , , ,2,W,2,W,FLETCHER CHAPEL,07/18/2023,1800,34.7281,-86.7061,34.7281,-86.7061,"A tree was snapped at the intersection of Slaughter Road and Farrow Road.","A squall line dropped south-southeast from middle Tennessee through north Alabama during the mid to late afternoon hours of the 18th. One brief tornado was spawned along the line in northern Madison County, and numerous other reports of wind damage were received.",101
1117399,MADISON (ZONE), ,07/20/2023,900,Heat, , ,0,0,0,0,AL,CST-6, ,182928,Z,6,HUN,0,0,ASOS, , , , , , , , ,07/20/2023,1600, , , , ,"The heat index reached 105 to 110 degrees.","Heat index values reached 105 to 109 degrees for most areas of north central and northwest Alabama. The heat index reached 110 to 111 degrees briefly in Madison and Cullman Counties.",102
1117405,MADISON (ZONE), ,07/20/2023,1300,Excessive Heat, , ,0,0,0,0,AL,CST-6, ,182928,Z,6,HUN,0,0,ASOS, , , , , , , , ,07/20/2023,1500, , , , ,"The heat index reached 110 degrees.","Heat index values reached 105 to 109 degrees for most areas of north central and northwest Alabama. The heat index reached 110 to 111 degrees briefly in Madison and Cullman Counties.",103
1117917,MADISON CO.,HUNTSVILLE MILLS ARP,07/20/2023,1742,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,182925,C,89,HUN,0,0,Broadcast Media, , , ,2,SE,2,SE,HUNTSVILLE MILLS ARP,07/20/2023,1742,34.732,-86.5321,34.732,-86.5321,"A tree was knocked down on a home along Monte Sano Boulevard at Hutchens Avenue.","A complex of strong to severe thunderstorms dropped south-southeast during the early to mid afternoon hours into north central and northeast Alabama.  The tail end of this line spawned a couple of supercell thunderstorms which produced hail and even a brief funnel cloud. Also, damaging winds were reported resulting in power outages in Madison County.",104
1117923,MADISON CO.,GURLEY,07/20/2023,1758,Hail,0.75, ,0,0,0,0,AL,CST-6, ,182925,C,89,HUN,0,0,Public, , , ,0,N,0,N,GURLEY,07/20/2023,1758,34.7,-86.38,34.7,-86.38,"Penny sized hail was reported in Gurley.","A complex of strong to severe thunderstorms dropped south-southeast during the early to mid afternoon hours into north central and northeast Alabama.  The tail end of this line spawned a couple of supercell thunderstorms which produced hail and even a brief funnel cloud. Also, damaging winds were reported resulting in power outages in Madison County.",105
